source_id	source_name	target_id	target_name	proximity	similarity
DOID:10871	age related macular degeneration	DOID:2513	basal cell carcinoma	0.003732	0.000000
DOID:10871	age related macular degeneration	DOID:1909	melanoma	0.004252	0.000000
DOID:10871	age related macular degeneration	DOID:1686	glaucoma	0.003534	0.000000
DOID:10871	age related macular degeneration	DOID:3312	bipolar disorder	0.003536	0.000000
DOID:10871	age related macular degeneration	DOID:1067	open-angle glaucoma	0.003296	0.000000
DOID:10871	age related macular degeneration	DOID:7147	ankylosing spondylitis	0.003623	0.000000
DOID:10871	age related macular degeneration	DOID:3910	lung adenocarcinoma	0.003042	0.000000
DOID:10871	age related macular degeneration	DOID:3310	atopic dermatitis	0.003316	0.000000
DOID:10871	age related macular degeneration	DOID:1595	endogenous depression	0.002967	0.000000
DOID:10871	age related macular degeneration	DOID:1094	attention deficit hyperactivity disorder	0.002949	0.000000
DOID:10871	age related macular degeneration	DOID:3963	thyroid carcinoma	0.003790	0.000000
DOID:10871	age related macular degeneration	DOID:5517	stomach carcinoma	0.002579	0.000000
DOID:10871	age related macular degeneration	DOID:12365	malaria	0.002476	0.000000
DOID:10871	age related macular degeneration	DOID:3083	chronic obstructive pulmonary disease	0.002377	0.000000
DOID:10871	age related macular degeneration	DOID:4905	pancreatic carcinoma	0.002367	0.000000
DOID:10871	age related macular degeneration	DOID:0050156	idiopathic pulmonary fibrosis	0.002099	0.000000
DOID:10871	age related macular degeneration	DOID:4007	bladder carcinoma	0.001902	0.000000
DOID:10871	age related macular degeneration	DOID:9008	psoriatic arthritis	0.002092	0.000000
DOID:10871	age related macular degeneration	DOID:1826	epilepsy syndrome	0.003131	0.000000
DOID:10871	age related macular degeneration	DOID:13922	eosinophilic esophagitis	0.002367	0.000000
DOID:10871	age related macular degeneration	DOID:6364	migraine	0.002015	0.000000
DOID:10871	age related macular degeneration	DOID:14268	sclerosing cholangitis	0.002229	0.000000
DOID:10871	age related macular degeneration	DOID:1024	leprosy	0.002623	0.000000
DOID:10871	age related macular degeneration	DOID:8398	osteoarthritis	0.001369	0.000000
DOID:10871	age related macular degeneration	DOID:9538	multiple myeloma	0.001314	0.000000
DOID:10871	age related macular degeneration	DOID:11829	degenerative myopia	0.001754	0.000000
DOID:10871	age related macular degeneration	DOID:8986	narcolepsy	0.001502	0.000000
DOID:10871	age related macular degeneration	DOID:4450	renal cell carcinoma	0.002146	0.000000
DOID:10871	age related macular degeneration	DOID:0050425	restless legs syndrome	0.002526	0.000000
DOID:10871	age related macular degeneration	DOID:2468	psychotic disorder	0.000870	0.000000
DOID:10871	age related macular degeneration	DOID:5082	liver cirrhosis	0.001744	0.000000
DOID:10871	age related macular degeneration	DOID:332	amyotrophic lateral sclerosis	0.001732	0.000000
DOID:10871	age related macular degeneration	DOID:9835	refractive error	0.000809	0.000000
DOID:10871	age related macular degeneration	DOID:14227	azoospermia	0.001242	0.000000
DOID:10871	age related macular degeneration	DOID:11476	osteoporosis	0.001242	0.000000
DOID:4481	allergic rhinitis	DOID:2841	asthma	0.118881	0.788468
DOID:4481	allergic rhinitis	DOID:9744	type 1 diabetes mellitus	0.046399	0.183438
DOID:4481	allergic rhinitis	DOID:3310	atopic dermatitis	0.070471	0.216248
DOID:4481	allergic rhinitis	DOID:13922	eosinophilic esophagitis	0.128718	0.121655
DOID:4481	allergic rhinitis	DOID:12236	primary biliary cirrhosis	0.053109	0.171835
DOID:4481	allergic rhinitis	DOID:8577	ulcerative colitis	0.044899	0.142568
DOID:4481	allergic rhinitis	DOID:3905	lung carcinoma	0.036604	0.157630
DOID:4481	allergic rhinitis	DOID:2377	multiple sclerosis	0.041303	0.110313
DOID:4481	allergic rhinitis	DOID:9074	systemic lupus erythematosus	0.039093	0.097620
DOID:4481	allergic rhinitis	DOID:1040	chronic lymphocytic leukemia	0.043454	0.122100
DOID:4481	allergic rhinitis	DOID:7148	rheumatoid arthritis	0.030505	0.047446
DOID:4481	allergic rhinitis	DOID:10608	celiac disease	0.030906	0.066824
DOID:4481	allergic rhinitis	DOID:8893	psoriasis	0.021107	0.000000
DOID:4481	allergic rhinitis	DOID:12306	vitiligo	0.019932	0.000000
DOID:4481	allergic rhinitis	DOID:418	systemic scleroderma	0.024822	0.000000
DOID:4481	allergic rhinitis	DOID:986	alopecia areata	0.021344	0.000000
DOID:4481	allergic rhinitis	DOID:5419	schizophrenia	0.016151	0.043248
DOID:4481	allergic rhinitis	DOID:11612	polycystic ovary syndrome	0.017088	0.000000
DOID:4481	allergic rhinitis	DOID:7147	ankylosing spondylitis	0.017081	0.000000
DOID:4481	allergic rhinitis	DOID:8986	narcolepsy	0.037047	0.000000
DOID:4481	allergic rhinitis	DOID:3910	lung adenocarcinoma	0.011177	0.000000
DOID:4481	allergic rhinitis	DOID:1749	squamous cell carcinoma	0.011673	0.000000
DOID:4481	allergic rhinitis	DOID:3620	central nervous system cancer	0.008164	0.000000
DOID:4481	allergic rhinitis	DOID:6713	cerebrovascular disease	0.007364	0.000000
DOID:4481	allergic rhinitis	DOID:3393	coronary artery disease	0.007090	0.000000
DOID:4481	allergic rhinitis	DOID:1459	hypothyroidism	0.010065	0.000000
DOID:4481	allergic rhinitis	DOID:1107	esophageal carcinoma	0.009625	0.000000
DOID:4481	allergic rhinitis	DOID:9352	type 2 diabetes mellitus	0.009585	0.000000
DOID:4481	allergic rhinitis	DOID:14268	sclerosing cholangitis	0.019925	0.000000
DOID:4481	allergic rhinitis	DOID:4007	bladder carcinoma	0.009300	0.000000
DOID:4481	allergic rhinitis	DOID:5517	stomach carcinoma	0.010129	0.000000
DOID:4481	allergic rhinitis	DOID:2513	basal cell carcinoma	0.006095	0.000000
DOID:4481	allergic rhinitis	DOID:5844	myocardial infarction	0.005572	0.000000
DOID:4481	allergic rhinitis	DOID:9008	psoriatic arthritis	0.011834	0.000000
DOID:4481	allergic rhinitis	DOID:784	chronic kidney failure	0.008323	0.000000
DOID:4481	allergic rhinitis	DOID:10286	prostate carcinoma	0.007821	0.000000
DOID:4481	allergic rhinitis	DOID:0050156	idiopathic pulmonary fibrosis	0.008322	0.000000
DOID:4481	allergic rhinitis	DOID:1909	melanoma	0.007982	0.000000
DOID:4481	allergic rhinitis	DOID:3083	chronic obstructive pulmonary disease	0.007826	0.000000
DOID:4481	allergic rhinitis	DOID:3312	bipolar disorder	0.005758	0.000000
DOID:4481	allergic rhinitis	DOID:1595	endogenous depression	0.005365	0.000000
DOID:4481	allergic rhinitis	DOID:10941	intracranial aneurysm	0.004511	0.000000
DOID:4481	allergic rhinitis	DOID:1094	attention deficit hyperactivity disorder	0.005382	0.000000
DOID:4481	allergic rhinitis	DOID:9538	multiple myeloma	0.008967	0.000000
DOID:4481	allergic rhinitis	DOID:3459	breast carcinoma	0.005841	0.000000
DOID:4481	allergic rhinitis	DOID:1024	leprosy	0.016767	0.000000
DOID:4481	allergic rhinitis	DOID:9296	cleft lip	0.008599	0.000000
DOID:4481	allergic rhinitis	DOID:1686	glaucoma	0.003949	0.000000
DOID:4481	allergic rhinitis	DOID:1067	open-angle glaucoma	0.003640	0.000000
DOID:4481	allergic rhinitis	DOID:11829	degenerative myopia	0.009848	0.000000
DOID:4481	allergic rhinitis	DOID:12365	malaria	0.003904	0.000000
DOID:4481	allergic rhinitis	DOID:14221	metabolic syndrome X	0.004737	0.000000
DOID:4481	allergic rhinitis	DOID:4905	pancreatic carcinoma	0.003734	0.000000
DOID:4481	allergic rhinitis	DOID:4001	ovarian carcinoma	0.003578	0.000000
DOID:4481	allergic rhinitis	DOID:3963	thyroid carcinoma	0.005612	0.000000
DOID:4481	allergic rhinitis	DOID:5082	liver cirrhosis	0.016598	0.000000
DOID:4481	allergic rhinitis	DOID:332	amyotrophic lateral sclerosis	0.016561	0.000000
DOID:4481	allergic rhinitis	DOID:8398	osteoarthritis	0.003065	0.000000
DOID:4481	allergic rhinitis	DOID:9970	obesity	0.003293	0.000000
DOID:4481	allergic rhinitis	DOID:6364	migraine	0.002536	0.000000
DOID:4481	allergic rhinitis	DOID:1936	atherosclerosis	0.002290	0.000000
DOID:4481	allergic rhinitis	DOID:585	nephrolithiasis	0.003639	0.000000
DOID:4481	allergic rhinitis	DOID:10763	hypertension	0.003694	0.000000
DOID:4481	allergic rhinitis	DOID:1826	epilepsy syndrome	0.002653	0.000000
DOID:4481	allergic rhinitis	DOID:2468	psychotic disorder	0.002373	0.000000
DOID:4481	allergic rhinitis	DOID:4450	renal cell carcinoma	0.004704	0.000000
DOID:4481	allergic rhinitis	DOID:14227	azoospermia	0.007283	0.000000
DOID:4481	allergic rhinitis	DOID:11476	osteoporosis	0.007283	0.000000
DOID:4481	allergic rhinitis	DOID:9835	refractive error	0.001531	0.000000
DOID:4481	allergic rhinitis	DOID:0050425	restless legs syndrome	0.002747	0.000000
DOID:986	alopecia areata	DOID:9744	type 1 diabetes mellitus	0.059754	0.230303
DOID:986	alopecia areata	DOID:11612	polycystic ovary syndrome	0.083276	0.204406
DOID:986	alopecia areata	DOID:12306	vitiligo	0.064244	0.215047
DOID:986	alopecia areata	DOID:2841	asthma	0.040025	0.104971
DOID:986	alopecia areata	DOID:10608	celiac disease	0.044243	0.137510
DOID:986	alopecia areata	DOID:8893	psoriasis	0.043329	0.122099
DOID:986	alopecia areata	DOID:7148	rheumatoid arthritis	0.029902	0.068609
DOID:986	alopecia areata	DOID:2377	multiple sclerosis	0.029552	0.054150
DOID:986	alopecia areata	DOID:8577	ulcerative colitis	0.017012	0.000000
DOID:986	alopecia areata	DOID:7147	ankylosing spondylitis	0.018769	0.000000
DOID:986	alopecia areata	DOID:12236	primary biliary cirrhosis	0.016507	0.000000
DOID:986	alopecia areata	DOID:9074	systemic lupus erythematosus	0.015260	0.000000
DOID:986	alopecia areata	DOID:9296	cleft lip	0.028651	0.000000
DOID:986	alopecia areata	DOID:6713	cerebrovascular disease	0.012029	0.000000
DOID:986	alopecia areata	DOID:3905	lung carcinoma	0.011369	0.000000
DOID:986	alopecia areata	DOID:1459	hypothyroidism	0.014992	0.000000
DOID:986	alopecia areata	DOID:3393	coronary artery disease	0.010161	0.000000
DOID:986	alopecia areata	DOID:12365	malaria	0.015107	0.000000
DOID:986	alopecia areata	DOID:4905	pancreatic carcinoma	0.014117	0.000000
DOID:986	alopecia areata	DOID:3310	atopic dermatitis	0.013208	0.000000
DOID:986	alopecia areata	DOID:418	systemic scleroderma	0.012012	0.000000
DOID:986	alopecia areata	DOID:5844	myocardial infarction	0.009218	0.000000
DOID:986	alopecia areata	DOID:1040	chronic lymphocytic leukemia	0.011332	0.000000
DOID:986	alopecia areata	DOID:9352	type 2 diabetes mellitus	0.011495	0.000000
DOID:986	alopecia areata	DOID:784	chronic kidney failure	0.011534	0.000000
DOID:986	alopecia areata	DOID:9008	psoriatic arthritis	0.014500	0.000000
DOID:986	alopecia areata	DOID:1749	squamous cell carcinoma	0.008051	0.000000
DOID:986	alopecia areata	DOID:10286	prostate carcinoma	0.008821	0.000000
DOID:986	alopecia areata	DOID:1107	esophageal carcinoma	0.007709	0.000000
DOID:986	alopecia areata	DOID:2513	basal cell carcinoma	0.005949	0.000000
DOID:986	alopecia areata	DOID:1909	melanoma	0.008144	0.000000
DOID:986	alopecia areata	DOID:5419	schizophrenia	0.006093	0.000000
DOID:986	alopecia areata	DOID:3620	central nervous system cancer	0.005220	0.000000
DOID:986	alopecia areata	DOID:3910	lung adenocarcinoma	0.005140	0.000000
DOID:986	alopecia areata	DOID:11829	degenerative myopia	0.011841	0.000000
DOID:986	alopecia areata	DOID:10941	intracranial aneurysm	0.004155	0.000000
DOID:986	alopecia areata	DOID:13922	eosinophilic esophagitis	0.010343	0.000000
DOID:986	alopecia areata	DOID:3459	breast carcinoma	0.005179	0.000000
DOID:986	alopecia areata	DOID:1686	glaucoma	0.004008	0.000000
DOID:986	alopecia areata	DOID:1067	open-angle glaucoma	0.003789	0.000000
DOID:986	alopecia areata	DOID:5517	stomach carcinoma	0.004952	0.000000
DOID:986	alopecia areata	DOID:3963	thyroid carcinoma	0.007298	0.000000
DOID:986	alopecia areata	DOID:3083	chronic obstructive pulmonary disease	0.003964	0.000000
DOID:986	alopecia areata	DOID:4007	bladder carcinoma	0.003864	0.000000
DOID:986	alopecia areata	DOID:3312	bipolar disorder	0.002819	0.000000
DOID:986	alopecia areata	DOID:14221	metabolic syndrome X	0.003855	0.000000
DOID:986	alopecia areata	DOID:0050156	idiopathic pulmonary fibrosis	0.003433	0.000000
DOID:986	alopecia areata	DOID:1595	endogenous depression	0.002586	0.000000
DOID:986	alopecia areata	DOID:1094	attention deficit hyperactivity disorder	0.002586	0.000000
DOID:986	alopecia areata	DOID:14268	sclerosing cholangitis	0.006071	0.000000
DOID:986	alopecia areata	DOID:8986	narcolepsy	0.006850	0.000000
DOID:986	alopecia areata	DOID:1024	leprosy	0.008034	0.000000
DOID:986	alopecia areata	DOID:4001	ovarian carcinoma	0.003102	0.000000
DOID:986	alopecia areata	DOID:6364	migraine	0.003103	0.000000
DOID:986	alopecia areata	DOID:9538	multiple myeloma	0.002947	0.000000
DOID:986	alopecia areata	DOID:9970	obesity	0.003082	0.000000
DOID:986	alopecia areata	DOID:10763	hypertension	0.004351	0.000000
DOID:986	alopecia areata	DOID:585	nephrolithiasis	0.003670	0.000000
DOID:986	alopecia areata	DOID:5082	liver cirrhosis	0.009373	0.000000
DOID:986	alopecia areata	DOID:1936	atherosclerosis	0.001973	0.000000
DOID:986	alopecia areata	DOID:332	amyotrophic lateral sclerosis	0.009343	0.000000
DOID:986	alopecia areata	DOID:8398	osteoarthritis	0.001777	0.000000
DOID:986	alopecia areata	DOID:1826	epilepsy syndrome	0.001704	0.000000
DOID:986	alopecia areata	DOID:2468	psychotic disorder	0.000985	0.000000
DOID:986	alopecia areata	DOID:4450	renal cell carcinoma	0.002136	0.000000
DOID:986	alopecia areata	DOID:9835	refractive error	0.001292	0.000000
DOID:986	alopecia areata	DOID:0050425	restless legs syndrome	0.002030	0.000000
DOID:986	alopecia areata	DOID:14227	azoospermia	0.002112	0.000000
DOID:986	alopecia areata	DOID:11476	osteoporosis	0.002112	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:2377	multiple sclerosis	0.149074	0.032135
DOID:332	amyotrophic lateral sclerosis	DOID:10608	celiac disease	0.022169	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:2841	asthma	0.021025	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9744	type 1 diabetes mellitus	0.018920	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:8577	ulcerative colitis	0.017733	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:7148	rheumatoid arthritis	0.016439	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:12236	primary biliary cirrhosis	0.016251	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9074	systemic lupus erythematosus	0.013220	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:8893	psoriasis	0.012115	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:7147	ankylosing spondylitis	0.012306	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:12306	vitiligo	0.011203	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1040	chronic lymphocytic leukemia	0.010047	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3905	lung carcinoma	0.009713	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:418	systemic scleroderma	0.009744	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3310	atopic dermatitis	0.007541	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:5082	liver cirrhosis	0.009857	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:5419	schizophrenia	0.004631	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:11612	polycystic ovary syndrome	0.004264	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1459	hypothyroidism	0.003883	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9352	type 2 diabetes mellitus	0.003904	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9008	psoriatic arthritis	0.004030	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1749	squamous cell carcinoma	0.003643	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:6713	cerebrovascular disease	0.003485	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3393	coronary artery disease	0.003217	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3620	central nervous system cancer	0.002846	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1107	esophageal carcinoma	0.002942	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:784	chronic kidney failure	0.002902	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3910	lung adenocarcinoma	0.002773	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3459	breast carcinoma	0.002837	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:13922	eosinophilic esophagitis	0.002832	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:5844	myocardial infarction	0.002373	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:14268	sclerosing cholangitis	0.002668	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:2513	basal cell carcinoma	0.002095	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:10286	prostate carcinoma	0.002038	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3083	chronic obstructive pulmonary disease	0.002011	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:5517	stomach carcinoma	0.001941	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1909	melanoma	0.001905	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:4007	bladder carcinoma	0.001852	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1024	leprosy	0.002209	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:10941	intracranial aneurysm	0.001701	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:8986	narcolepsy	0.001967	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3312	bipolar disorder	0.001613	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1595	endogenous depression	0.001482	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1094	attention deficit hyperactivity disorder	0.001465	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1686	glaucoma	0.001446	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9296	cleft lip	0.001610	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:0050156	idiopathic pulmonary fibrosis	0.001502	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1067	open-angle glaucoma	0.001311	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9538	multiple myeloma	0.001319	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:12365	malaria	0.001231	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:14221	metabolic syndrome X	0.001261	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:11829	degenerative myopia	0.001405	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:4905	pancreatic carcinoma	0.001133	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:4001	ovarian carcinoma	0.001017	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:3963	thyroid carcinoma	0.001108	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9970	obesity	0.000763	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:8398	osteoarthritis	0.000512	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:6364	migraine	0.000510	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1936	atherosclerosis	0.000442	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:585	nephrolithiasis	0.000476	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:10763	hypertension	0.000452	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:1826	epilepsy syndrome	0.000352	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:4450	renal cell carcinoma	0.000371	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:2468	psychotic disorder	0.000247	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:0050425	restless legs syndrome	0.000280	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:14227	azoospermia	0.000280	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:11476	osteoporosis	0.000280	0.000000
DOID:332	amyotrophic lateral sclerosis	DOID:9835	refractive error	0.000145	0.000000
DOID:7147	ankylosing spondylitis	DOID:8893	psoriasis	0.095312	0.225707
DOID:7147	ankylosing spondylitis	DOID:10608	celiac disease	0.057053	0.118963
DOID:7147	ankylosing spondylitis	DOID:2377	multiple sclerosis	0.046398	0.091464
DOID:7147	ankylosing spondylitis	DOID:8577	ulcerative colitis	0.043095	0.067119
DOID:7147	ankylosing spondylitis	DOID:9744	type 1 diabetes mellitus	0.025402	0.000000
DOID:7147	ankylosing spondylitis	DOID:2841	asthma	0.021592	0.000000
DOID:7147	ankylosing spondylitis	DOID:7148	rheumatoid arthritis	0.018925	0.000000
DOID:7147	ankylosing spondylitis	DOID:12306	vitiligo	0.018506	0.000000
DOID:7147	ankylosing spondylitis	DOID:9074	systemic lupus erythematosus	0.015296	0.000000
DOID:7147	ankylosing spondylitis	DOID:12236	primary biliary cirrhosis	0.015821	0.000000
DOID:7147	ankylosing spondylitis	DOID:9008	psoriatic arthritis	0.029226	0.000000
DOID:7147	ankylosing spondylitis	DOID:3310	atopic dermatitis	0.016623	0.000000
DOID:7147	ankylosing spondylitis	DOID:418	systemic scleroderma	0.013833	0.000000
DOID:7147	ankylosing spondylitis	DOID:11612	polycystic ovary syndrome	0.014323	0.000000
DOID:7147	ankylosing spondylitis	DOID:3905	lung carcinoma	0.008758	0.000000
DOID:7147	ankylosing spondylitis	DOID:1040	chronic lymphocytic leukemia	0.009359	0.000000
DOID:7147	ankylosing spondylitis	DOID:1459	hypothyroidism	0.008639	0.000000
DOID:7147	ankylosing spondylitis	DOID:1749	squamous cell carcinoma	0.006855	0.000000
DOID:7147	ankylosing spondylitis	DOID:9352	type 2 diabetes mellitus	0.007487	0.000000
DOID:7147	ankylosing spondylitis	DOID:6713	cerebrovascular disease	0.005391	0.000000
DOID:7147	ankylosing spondylitis	DOID:1107	esophageal carcinoma	0.006578	0.000000
DOID:7147	ankylosing spondylitis	DOID:784	chronic kidney failure	0.006979	0.000000
DOID:7147	ankylosing spondylitis	DOID:3393	coronary artery disease	0.004958	0.000000
DOID:7147	ankylosing spondylitis	DOID:1024	leprosy	0.016028	0.000000
DOID:7147	ankylosing spondylitis	DOID:5419	schizophrenia	0.004920	0.000000
DOID:7147	ankylosing spondylitis	DOID:14268	sclerosing cholangitis	0.010555	0.000000
DOID:7147	ankylosing spondylitis	DOID:11829	degenerative myopia	0.011999	0.000000
DOID:7147	ankylosing spondylitis	DOID:3620	central nervous system cancer	0.003777	0.000000
DOID:7147	ankylosing spondylitis	DOID:10286	prostate carcinoma	0.004827	0.000000
DOID:7147	ankylosing spondylitis	DOID:5844	myocardial infarction	0.003305	0.000000
DOID:7147	ankylosing spondylitis	DOID:9296	cleft lip	0.007057	0.000000
DOID:7147	ankylosing spondylitis	DOID:3910	lung adenocarcinoma	0.003384	0.000000
DOID:7147	ankylosing spondylitis	DOID:8986	narcolepsy	0.009142	0.000000
DOID:7147	ankylosing spondylitis	DOID:3459	breast carcinoma	0.003814	0.000000
DOID:7147	ankylosing spondylitis	DOID:2513	basal cell carcinoma	0.002868	0.000000
DOID:7147	ankylosing spondylitis	DOID:10941	intracranial aneurysm	0.002803	0.000000
DOID:7147	ankylosing spondylitis	DOID:5517	stomach carcinoma	0.003932	0.000000
DOID:7147	ankylosing spondylitis	DOID:13922	eosinophilic esophagitis	0.005973	0.000000
DOID:7147	ankylosing spondylitis	DOID:1909	melanoma	0.003319	0.000000
DOID:7147	ankylosing spondylitis	DOID:4007	bladder carcinoma	0.002828	0.000000
DOID:7147	ankylosing spondylitis	DOID:1686	glaucoma	0.002134	0.000000
DOID:7147	ankylosing spondylitis	DOID:14221	metabolic syndrome X	0.003171	0.000000
DOID:7147	ankylosing spondylitis	DOID:12365	malaria	0.002661	0.000000
DOID:7147	ankylosing spondylitis	DOID:3083	chronic obstructive pulmonary disease	0.002695	0.000000
DOID:7147	ankylosing spondylitis	DOID:1067	open-angle glaucoma	0.001990	0.000000
DOID:7147	ankylosing spondylitis	DOID:3312	bipolar disorder	0.002008	0.000000
DOID:7147	ankylosing spondylitis	DOID:4905	pancreatic carcinoma	0.002511	0.000000
DOID:7147	ankylosing spondylitis	DOID:4001	ovarian carcinoma	0.002745	0.000000
DOID:7147	ankylosing spondylitis	DOID:3963	thyroid carcinoma	0.004020	0.000000
DOID:7147	ankylosing spondylitis	DOID:1595	endogenous depression	0.001842	0.000000
DOID:7147	ankylosing spondylitis	DOID:5082	liver cirrhosis	0.012356	0.000000
DOID:7147	ankylosing spondylitis	DOID:0050156	idiopathic pulmonary fibrosis	0.002296	0.000000
DOID:7147	ankylosing spondylitis	DOID:1094	attention deficit hyperactivity disorder	0.001839	0.000000
DOID:7147	ankylosing spondylitis	DOID:9538	multiple myeloma	0.002154	0.000000
DOID:7147	ankylosing spondylitis	DOID:9970	obesity	0.002217	0.000000
DOID:7147	ankylosing spondylitis	DOID:6364	migraine	0.001285	0.000000
DOID:7147	ankylosing spondylitis	DOID:1936	atherosclerosis	0.001303	0.000000
DOID:7147	ankylosing spondylitis	DOID:585	nephrolithiasis	0.002144	0.000000
DOID:7147	ankylosing spondylitis	DOID:10763	hypertension	0.002350	0.000000
DOID:7147	ankylosing spondylitis	DOID:8398	osteoarthritis	0.000967	0.000000
DOID:7147	ankylosing spondylitis	DOID:1826	epilepsy syndrome	0.001416	0.000000
DOID:7147	ankylosing spondylitis	DOID:4450	renal cell carcinoma	0.001471	0.000000
DOID:7147	ankylosing spondylitis	DOID:2468	psychotic disorder	0.000639	0.000000
DOID:7147	ankylosing spondylitis	DOID:0050425	restless legs syndrome	0.001371	0.000000
DOID:7147	ankylosing spondylitis	DOID:9835	refractive error	0.000614	0.000000
DOID:7147	ankylosing spondylitis	DOID:14227	azoospermia	0.001461	0.000000
DOID:7147	ankylosing spondylitis	DOID:11476	osteoporosis	0.001461	0.000000
DOID:2841	asthma	DOID:9744	type 1 diabetes mellitus	0.055370	0.239640
DOID:2841	asthma	DOID:12236	primary biliary cirrhosis	0.058549	0.187115
DOID:2841	asthma	DOID:3310	atopic dermatitis	0.064619	0.161388
DOID:2841	asthma	DOID:8577	ulcerative colitis	0.049641	0.153937
DOID:2841	asthma	DOID:2377	multiple sclerosis	0.047117	0.126607
DOID:2841	asthma	DOID:3905	lung carcinoma	0.040261	0.179140
DOID:2841	asthma	DOID:13922	eosinophilic esophagitis	0.107236	0.081442
DOID:2841	asthma	DOID:9074	systemic lupus erythematosus	0.045821	0.122218
DOID:2841	asthma	DOID:7148	rheumatoid arthritis	0.037389	0.082587
DOID:2841	asthma	DOID:1040	chronic lymphocytic leukemia	0.051419	0.146780
DOID:2841	asthma	DOID:10608	celiac disease	0.034696	0.055222
DOID:2841	asthma	DOID:8893	psoriasis	0.031336	0.073055
DOID:2841	asthma	DOID:12306	vitiligo	0.031016	0.067575
DOID:2841	asthma	DOID:11612	polycystic ovary syndrome	0.038312	0.096243
DOID:2841	asthma	DOID:418	systemic scleroderma	0.030017	0.000000
DOID:2841	asthma	DOID:5419	schizophrenia	0.019518	0.059637
DOID:2841	asthma	DOID:1749	squamous cell carcinoma	0.013833	0.000000
DOID:2841	asthma	DOID:3910	lung adenocarcinoma	0.013136	0.000000
DOID:2841	asthma	DOID:8986	narcolepsy	0.034763	0.000000
